service_id,date,exception_type
201,20240918,1
201,20241001,1
201,20241011,1
201,20241225,1
202,20240101,1
202,20240210,1
202,20240212,1
202,20240329,1
202,20240330,1
202,20240401,1
202,20240501,1
202,20240515,1
202,20240610,1
202,20240701,1
202,20240918,1
202,20241011,1
202,20241225,1
203,20240210,1
203,20240329,1
203,20240330,1
203,20240501,1
203,20240515,1
203,20240918,1
203,20241011,1
203,20241225,1
204,20240101,1
204,20240210,1
204,20240212,1
204,20240213,1
204,20240329,1
204,20240330,1
204,20240401,1
204,20240610,1
204,20240701,1
204,20241001,1
204,20241011,1
205,20240210,1
205,20240213,1
205,20240329,1
205,20240330,1
205,20241001,1
205,20241011,1
206,20240101,1
206,20240210,1
206,20240212,1
206,20240329,1
206,20240330,1
206,20240401,1
206,20240610,1
206,20240701,1
206,20241011,1
207,20240210,1
207,20240329,1
207,20240330,1
207,20241011,1
208,20240101,1
208,20240210,1
208,20240212,1
208,20240213,1
208,20240330,1
208,20240401,1
208,20240404,1
208,20240501,1
208,20240515,1
208,20240610,1
208,20240701,1
208,20240918,1
208,20241001,1
208,20241225,1
208,20241226,1
209,20240210,1
209,20240213,1
209,20240330,1
209,20240404,1
209,20240501,1
209,20240515,1
209,20240918,1
209,20241001,1
209,20241225,1
209,20241226,1
210,20240101,1
210,20240210,1
210,20240212,1
210,20240330,1
210,20240401,1
210,20240404,1
210,20240501,1
210,20240515,1
210,20240610,1
210,20240701,1
210,20240918,1
210,20241225,1
210,20241226,1
211,20240210,1
211,20240330,1
211,20240404,1
211,20240501,1
211,20240515,1
211,20240918,1
211,20241225,1
211,20241226,1
212,20240101,1
212,20240210,1
212,20240212,1
212,20240213,1
212,20240330,1
212,20240401,1
212,20240404,1
212,20240610,1
212,20240701,1
212,20241001,1
212,20241226,1
213,20240210,1
213,20240213,1
213,20240330,1
213,20240404,1
213,20241001,1
213,20241226,1
214,20240101,1
214,20240210,1
214,20240212,1
214,20240330,1
214,20240401,1
214,20240404,1
214,20240610,1
214,20240701,1
214,20241226,1
215,20240210,1
215,20240330,1
215,20240404,1
215,20241226,1
216,20240101,1
216,20240210,1
216,20240212,1
216,20240213,1
216,20240330,1
216,20240401,1
216,20240501,1
216,20240515,1
216,20240610,1
216,20240701,1
216,20240918,1
216,20241001,1
216,20241225,1
217,20240210,1
217,20240213,1
217,20240330,1
217,20240501,1
217,20240515,1
217,20240918,1
217,20241001,1
217,20241225,1
218,20240101,1
218,20240210,1
218,20240212,1
218,20240330,1
218,20240401,1
218,20240501,1
218,20240515,1
218,20240610,1
218,20240701,1
218,20240918,1
218,20241225,1
219,20240210,1
219,20240330,1
219,20240501,1
219,20240515,1
219,20240918,1
219,20241225,1
220,20240101,1
220,20240210,1
220,20240212,1
220,20240213,1
220,20240330,1
220,20240401,1
220,20240610,1
220,20240701,1
220,20241001,1
221,20240210,1
221,20240213,1
221,20240330,1
221,20241001,1
222,20240101,1
222,20240210,1
222,20240212,1
222,20240330,1
222,20240401,1
222,20240610,1
222,20240701,1
223,20240210,1
223,20240330,1
224,20240101,1
224,20240212,1
224,20240213,1
224,20240329,1
224,20240401,1
224,20240404,1
224,20240501,1
224,20240515,1
224,20240610,1
224,20240701,1
224,20240918,1
224,20241001,1
224,20241011,1
224,20241225,1
224,20241226,1
225,20240213,1
225,20240329,1
225,20240404,1
225,20240501,1
225,20240515,1
225,20240918,1
225,20241001,1
225,20241011,1
225,20241225,1
225,20241226,1
226,20240101,1
226,20240212,1
226,20240329,1
226,20240401,1
226,20240404,1
226,20240501,1
226,20240515,1
226,20240610,1
226,20240701,1
226,20240918,1
226,20241011,1
226,20241225,1
226,20241226,1
227,20240329,1
227,20240404,1
227,20240501,1
227,20240515,1
227,20240918,1
227,20241011,1
227,20241225,1
227,20241226,1
228,20240101,1
228,20240212,1
228,20240213,1
228,20240329,1
228,20240401,1
228,20240404,1
228,20240610,1
228,20240701,1
228,20241001,1
228,20241011,1
228,20241226,1
229,20240213,1
229,20240329,1
229,20240404,1
229,20241001,1
229,20241011,1
229,20241226,1
230,20240101,1
230,20240212,1
230,20240329,1
230,20240401,1
230,20240404,1
230,20240610,1
230,20240701,1
230,20241011,1
230,20241226,1
231,20240329,1
231,20240404,1
231,20241011,1
231,20241226,1
232,20240101,1
232,20240212,1
232,20240213,1
232,20240329,1
232,20240401,1
232,20240501,1
232,20240515,1
232,20240610,1
232,20240701,1
232,20240918,1
232,20241001,1
232,20241011,1
232,20241225,1
233,20240213,1
233,20240329,1
233,20240501,1
233,20240515,1
233,20240918,1
233,20241001,1
233,20241011,1
233,20241225,1
234,20240101,1
234,20240212,1
234,20240329,1
234,20240401,1
234,20240501,1
234,20240515,1
234,20240610,1
234,20240701,1
234,20240918,1
234,20241011,1
234,20241225,1
235,20240329,1
235,20240501,1
235,20240515,1
235,20240918,1
235,20241011,1
235,20241225,1
236,20240101,1
236,20240212,1
236,20240213,1
236,20240329,1
236,20240401,1
236,20240610,1
236,20240701,1
236,20241001,1
236,20241011,1
237,20240213,1
237,20240329,1
237,20241001,1
237,20241011,1
238,20240101,1
238,20240212,1
238,20240329,1
238,20240401,1
238,20240610,1
238,20240701,1
238,20241011,1
239,20240329,1
239,20241011,1
240,20240101,1
240,20240212,1
240,20240213,1
240,20240401,1
240,20240404,1
240,20240501,1
240,20240515,1
240,20240610,1
240,20240701,1
240,20240918,1
240,20241001,1
240,20241225,1
240,20241226,1
241,20240213,1
241,20240404,1
241,20240501,1
241,20240515,1
241,20240918,1
241,20241001,1
241,20241225,1
241,20241226,1
242,20240101,1
242,20240212,1
242,20240401,1
242,20240404,1
242,20240501,1
242,20240515,1
242,20240610,1
242,20240701,1
242,20240918,1
242,20241225,1
242,20241226,1
243,20240404,1
243,20240501,1
243,20240515,1
243,20240918,1
243,20241225,1
243,20241226,1
244,20240101,1
244,20240212,1
244,20240213,1
244,20240401,1
244,20240404,1
244,20240610,1
244,20240701,1
244,20241001,1
244,20241226,1
245,20240213,1
245,20240404,1
245,20241001,1
245,20241226,1
246,20240101,1
246,20240212,1
246,20240401,1
246,20240404,1
246,20240610,1
246,20240701,1
246,20241226,1
247,20240404,1
247,20241226,1
248,20240101,1
248,20240212,1
248,20240213,1
248,20240401,1
248,20240501,1
248,20240515,1
248,20240610,1
248,20240701,1
248,20240918,1
248,20241001,1
248,20241225,1
249,20240213,1
249,20240501,1
249,20240515,1
249,20240918,1
249,20241001,1
249,20241225,1
250,20240101,1
250,20240212,1
250,20240401,1
250,20240501,1
250,20240515,1
250,20240610,1
250,20240701,1
250,20240918,1
250,20241225,1
251,20240501,1
251,20240515,1
251,20240918,1
251,20241225,1
252,20240101,1
252,20240212,1
252,20240213,1
252,20240401,1
252,20240610,1
252,20240701,1
252,20241001,1
253,20240213,1
253,20241001,1
254,20240101,1
254,20240212,1
254,20240401,1
254,20240610,1
254,20240701,1
257,20240101,2
257,20240212,2
257,20240401,2
257,20240610,2
257,20240701,2
258,20240213,2
258,20241001,2
259,20240101,2
259,20240212,2
259,20240213,2
259,20240401,2
259,20240610,2
259,20240701,2
259,20241001,2
260,20240501,2
260,20240515,2
260,20240918,2
260,20241225,2
261,20240101,2
261,20240212,2
261,20240401,2
261,20240501,2
261,20240515,2
261,20240610,2
261,20240701,2
261,20240918,2
261,20241225,2
262,20240213,2
262,20240501,2
262,20240515,2
262,20240918,2
262,20241001,2
262,20241225,2
263,20240101,2
263,20240212,2
263,20240213,2
263,20240401,2
263,20240501,2
263,20240515,2
263,20240610,2
263,20240701,2
263,20240918,2
263,20241001,2
263,20241225,2
264,20240404,2
264,20241226,2
265,20240101,2
265,20240212,2
265,20240401,2
265,20240404,2
265,20240610,2
265,20240701,2
265,20241226,2
266,20240213,2
266,20240404,2
266,20241001,2
266,20241226,2
267,20240101,2
267,20240212,2
267,20240213,2
267,20240401,2
267,20240404,2
267,20240610,2
267,20240701,2
267,20241001,2
267,20241226,2
268,20240404,2
268,20240501,2
268,20240515,2
268,20240918,2
268,20241225,2
268,20241226,2
269,20240101,2
269,20240212,2
269,20240401,2
269,20240404,2
269,20240501,2
269,20240515,2
269,20240610,2
269,20240701,2
269,20240918,2
269,20241225,2
269,20241226,2
270,20240213,2
270,20240404,2
270,20240501,2
270,20240515,2
270,20240918,2
270,20241001,2
270,20241225,2
270,20241226,2
271,20240101,2
271,20240212,2
271,20240213,2
271,20240401,2
271,20240404,2
271,20240501,2
271,20240515,2
271,20240610,2
271,20240701,2
271,20240918,2
271,20241001,2
271,20241225,2
271,20241226,2
272,20240329,2
272,20241011,2
273,20240101,2
273,20240212,2
273,20240329,2
273,20240401,2
273,20240610,2
273,20240701,2
273,20241011,2
274,20240213,2
274,20240329,2
274,20241001,2
274,20241011,2
275,20240101,2
275,20240212,2
275,20240213,2
275,20240329,2
275,20240401,2
275,20240610,2
275,20240701,2
275,20241001,2
275,20241011,2
276,20240329,2
276,20240501,2
276,20240515,2
276,20240918,2
276,20241011,2
276,20241225,2
277,20240101,2
277,20240212,2
277,20240329,2
277,20240401,2
277,20240501,2
277,20240515,2
277,20240610,2
277,20240701,2
277,20240918,2
277,20241011,2
277,20241225,2
278,20240213,2
278,20240329,2
278,20240501,2
278,20240515,2
278,20240918,2
278,20241001,2
278,20241011,2
278,20241225,2
279,20240101,2
279,20240212,2
279,20240213,2
279,20240329,2
279,20240401,2
279,20240501,2
279,20240515,2
279,20240610,2
279,20240701,2
279,20240918,2
279,20241001,2
279,20241011,2
279,20241225,2
280,20240329,2
280,20240404,2
280,20241011,2
280,20241226,2
281,20240101,2
281,20240212,2
281,20240329,2
281,20240401,2
281,20240404,2
281,20240610,2
281,20240701,2
281,20241011,2
281,20241226,2
282,20240213,2
282,20240329,2
282,20240404,2
282,20241001,2
282,20241011,2
282,20241226,2
283,20240101,2
283,20240212,2
283,20240213,2
283,20240329,2
283,20240401,2
283,20240404,2
283,20240610,2
283,20240701,2
283,20241001,2
283,20241011,2
283,20241226,2
284,20240329,2
284,20240404,2
284,20240501,2
284,20240515,2
284,20240918,2
284,20241011,2
284,20241225,2
284,20241226,2
285,20240101,2
285,20240212,2
285,20240329,2
285,20240401,2
285,20240404,2
285,20240501,2
285,20240515,2
285,20240610,2
285,20240701,2
285,20240918,2
285,20241011,2
285,20241225,2
285,20241226,2
286,20240213,2
286,20240329,2
286,20240404,2
286,20240501,2
286,20240515,2
286,20240918,2
286,20241001,2
286,20241011,2
286,20241225,2
286,20241226,2
287,20240101,2
287,20240212,2
287,20240213,2
287,20240329,2
287,20240401,2
287,20240404,2
287,20240501,2
287,20240515,2
287,20240610,2
287,20240701,2
287,20240918,2
287,20241001,2
287,20241011,2
287,20241225,2
287,20241226,2
288,20240210,2
288,20240330,2
289,20240101,2
289,20240210,2
289,20240212,2
289,20240330,2
289,20240401,2
289,20240610,2
289,20240701,2
290,20240210,2
290,20240213,2
290,20240330,2
290,20241001,2
291,20240101,2
291,20240210,2
291,20240212,2
291,20240213,2
291,20240330,2
291,20240401,2
291,20240610,2
291,20240701,2
291,20241001,2
292,20240210,2
292,20240330,2
292,20240501,2
292,20240515,2
292,20240918,2
292,20241225,2
293,20240101,2
293,20240210,2
293,20240212,2
293,20240330,2
293,20240401,2
293,20240501,2
293,20240515,2
293,20240610,2
293,20240701,2
293,20240918,2
293,20241225,2
294,20240210,2
294,20240213,2
294,20240330,2
294,20240501,2
294,20240515,2
294,20240918,2
294,20241001,2
294,20241225,2
295,20240101,2
295,20240210,2
295,20240212,2
295,20240213,2
295,20240330,2
295,20240401,2
295,20240501,2
295,20240515,2
295,20240610,2
295,20240701,2
295,20240918,2
295,20241001,2
295,20241225,2
296,20240210,2
296,20240330,2
296,20240404,2
296,20241226,2
297,20240101,2
297,20240210,2
297,20240212,2
297,20240330,2
297,20240401,2
297,20240404,2
297,20240610,2
297,20240701,2
297,20241226,2
298,20240210,2
298,20240213,2
298,20240330,2
298,20240404,2
298,20241001,2
298,20241226,2
299,20240101,2
299,20240210,2
299,20240212,2
299,20240213,2
299,20240330,2
299,20240401,2
299,20240404,2
299,20240610,2
299,20240701,2
299,20241001,2
299,20241226,2
300,20240210,2
300,20240330,2
300,20240404,2
300,20240501,2
300,20240515,2
300,20240918,2
300,20241225,2
300,20241226,2
301,20240101,2
301,20240210,2
301,20240212,2
301,20240330,2
301,20240401,2
301,20240404,2
301,20240501,2
301,20240515,2
301,20240610,2
301,20240701,2
301,20240918,2
301,20241225,2
301,20241226,2
302,20240210,2
302,20240213,2
302,20240330,2
302,20240404,2
302,20240501,2
302,20240515,2
302,20240918,2
302,20241001,2
302,20241225,2
302,20241226,2
303,20240101,2
303,20240210,2
303,20240212,2
303,20240213,2
303,20240330,2
303,20240401,2
303,20240404,2
303,20240501,2
303,20240515,2
303,20240610,2
303,20240701,2
303,20240918,2
303,20241001,2
303,20241225,2
303,20241226,2
304,20240210,2
304,20240329,2
304,20240330,2
304,20241011,2
305,20240101,2
305,20240210,2
305,20240212,2
305,20240329,2
305,20240330,2
305,20240401,2
305,20240610,2
305,20240701,2
305,20241011,2
306,20240210,2
306,20240213,2
306,20240329,2
306,20240330,2
306,20241001,2
306,20241011,2
307,20240101,2
307,20240210,2
307,20240212,2
307,20240213,2
307,20240329,2
307,20240330,2
307,20240401,2
307,20240610,2
307,20240701,2
307,20241001,2
307,20241011,2
308,20240210,2
308,20240329,2
308,20240330,2
308,20240501,2
308,20240515,2
308,20240918,2
308,20241011,2
308,20241225,2
309,20240101,2
309,20240210,2
309,20240212,2
309,20240329,2
309,20240330,2
309,20240401,2
309,20240501,2
309,20240515,2
309,20240610,2
309,20240701,2
309,20240918,2
309,20241011,2
309,20241225,2
310,20240210,2
310,20240213,2
310,20240329,2
310,20240330,2
310,20240501,2
310,20240515,2
310,20240918,2
310,20241001,2
310,20241011,2
310,20241225,2
311,20240101,2
311,20240210,2
311,20240212,2
311,20240213,2
311,20240329,2
311,20240330,2
311,20240401,2
311,20240501,2
311,20240515,2
311,20240610,2
311,20240701,2
311,20240918,2
311,20241001,2
311,20241011,2
311,20241225,2
312,20240210,2
312,20240329,2
312,20240330,2
312,20240404,2
312,20241011,2
312,20241226,2
313,20240101,2
313,20240210,2
313,20240212,2
313,20240329,2
313,20240330,2
313,20240401,2
313,20240404,2
313,20240610,2
313,20240701,2
313,20241011,2
313,20241226,2
314,20240210,2
314,20240213,2
314,20240329,2
314,20240330,2
314,20240404,2
314,20241001,2
314,20241011,2
314,20241226,2
315,20240101,2
315,20240210,2
315,20240212,2
315,20240213,2
315,20240329,2
315,20240330,2
315,20240401,2
315,20240404,2
315,20240610,2
315,20240701,2
315,20241001,2
315,20241011,2
315,20241226,2
316,20240210,2
316,20240329,2
316,20240330,2
316,20240404,2
316,20240501,2
316,20240515,2
316,20240918,2
316,20241011,2
316,20241225,2
316,20241226,2
317,20240101,2
317,20240210,2
317,20240212,2
317,20240329,2
317,20240330,2
317,20240401,2
317,20240404,2
317,20240501,2
317,20240515,2
317,20240610,2
317,20240701,2
317,20240918,2
317,20241011,2
317,20241225,2
317,20241226,2
318,20240210,2
318,20240213,2
318,20240329,2
318,20240330,2
318,20240404,2
318,20240501,2
318,20240515,2
318,20240918,2
318,20241001,2
318,20241011,2
318,20241225,2
318,20241226,2
319,20240101,2
319,20240210,2
319,20240212,2
319,20240213,2
319,20240329,2
319,20240330,2
319,20240401,2
319,20240404,2
319,20240501,2
319,20240515,2
319,20240610,2
319,20240701,2
319,20240918,2
319,20241001,2
319,20241011,2
319,20241225,2
319,20241226,2
321,20240101,2
321,20240212,2
321,20240401,2
321,20240610,2
321,20240701,2
322,20240213,2
322,20241001,2
323,20240101,2
323,20240212,2
323,20240213,2
323,20240401,2
323,20240610,2
323,20240701,2
323,20241001,2
324,20240501,2
324,20240515,2
324,20240918,2
324,20241225,2
325,20240101,2
325,20240212,2
325,20240401,2
325,20240501,2
325,20240515,2
325,20240610,2
325,20240701,2
325,20240918,2
325,20241225,2
326,20240213,2
326,20240501,2
326,20240515,2
326,20240918,2
326,20241001,2
326,20241225,2
327,20240101,2
327,20240212,2
327,20240213,2
327,20240401,2
327,20240501,2
327,20240515,2
327,20240610,2
327,20240701,2
327,20240918,2
327,20241001,2
327,20241225,2
328,20240404,2
328,20241226,2
329,20240101,2
329,20240212,2
329,20240401,2
329,20240404,2
329,20240610,2
329,20240701,2
329,20241226,2
330,20240213,2
330,20240404,2
330,20241001,2
330,20241226,2
331,20240101,2
331,20240212,2
331,20240213,2
331,20240401,2
331,20240404,2
331,20240610,2
331,20240701,2
331,20241001,2
331,20241226,2
332,20240404,2
332,20240501,2
332,20240515,2
332,20240918,2
332,20241225,2
332,20241226,2
333,20240101,2
333,20240212,2
333,20240401,2
333,20240404,2
333,20240501,2
333,20240515,2
333,20240610,2
333,20240701,2
333,20240918,2
333,20241225,2
333,20241226,2
334,20240213,2
334,20240404,2
334,20240501,2
334,20240515,2
334,20240918,2
334,20241001,2
334,20241225,2
334,20241226,2
335,20240101,2
335,20240212,2
335,20240213,2
335,20240401,2
335,20240404,2
335,20240501,2
335,20240515,2
335,20240610,2
335,20240701,2
335,20240918,2
335,20241001,2
335,20241225,2
335,20241226,2
336,20240329,2
336,20241011,2
337,20240101,2
337,20240212,2
337,20240329,2
337,20240401,2
337,20240610,2
337,20240701,2
337,20241011,2
338,20240213,2
338,20240329,2
338,20241001,2
338,20241011,2
339,20240101,2
339,20240212,2
339,20240213,2
339,20240329,2
339,20240401,2
339,20240610,2
339,20240701,2
339,20241001,2
339,20241011,2
340,20240329,2
340,20240501,2
340,20240515,2
340,20240918,2
340,20241011,2
340,20241225,2
341,20240101,2
341,20240212,2
341,20240329,2
341,20240401,2
341,20240501,2
341,20240515,2
341,20240610,2
341,20240701,2
341,20240918,2
341,20241011,2
341,20241225,2
342,20240213,2
342,20240329,2
342,20240501,2
342,20240515,2
342,20240918,2
342,20241001,2
342,20241011,2
342,20241225,2
343,20240101,2
343,20240212,2
343,20240213,2
343,20240329,2
343,20240401,2
343,20240501,2
343,20240515,2
343,20240610,2
343,20240701,2
343,20240918,2
343,20241001,2
343,20241011,2
343,20241225,2
344,20240329,2
344,20240404,2
344,20241011,2
344,20241226,2
345,20240101,2
345,20240212,2
345,20240329,2
345,20240401,2
345,20240404,2
345,20240610,2
345,20240701,2
345,20241011,2
345,20241226,2
346,20240213,2
346,20240329,2
346,20240404,2
346,20241001,2
346,20241011,2
346,20241226,2
347,20240101,2
347,20240212,2
347,20240213,2
347,20240329,2
347,20240401,2
347,20240404,2
347,20240610,2
347,20240701,2
347,20241001,2
347,20241011,2
347,20241226,2
348,20240329,2
348,20240404,2
348,20240501,2
348,20240515,2
348,20240918,2
348,20241011,2
348,20241225,2
348,20241226,2
349,20240101,2
349,20240212,2
349,20240329,2
349,20240401,2
349,20240404,2
349,20240501,2
349,20240515,2
349,20240610,2
349,20240701,2
349,20240918,2
349,20241011,2
349,20241225,2
349,20241226,2
350,20240213,2
350,20240329,2
350,20240404,2
350,20240501,2
350,20240515,2
350,20240918,2
350,20241001,2
350,20241011,2
350,20241225,2
350,20241226,2
351,20240101,2
351,20240212,2
351,20240213,2
351,20240329,2
351,20240401,2
351,20240404,2
351,20240501,2
351,20240515,2
351,20240610,2
351,20240701,2
351,20240918,2
351,20241001,2
351,20241011,2
351,20241225,2
351,20241226,2
352,20240210,2
352,20240330,2
353,20240101,2
353,20240210,2
353,20240212,2
353,20240330,2
353,20240401,2
353,20240610,2
353,20240701,2
354,20240210,2
354,20240213,2
354,20240330,2
354,20241001,2
355,20240101,2
355,20240210,2
355,20240212,2
355,20240213,2
355,20240330,2
355,20240401,2
355,20240610,2
355,20240701,2
355,20241001,2
356,20240210,2
356,20240330,2
356,20240501,2
356,20240515,2
356,20240918,2
356,20241225,2
357,20240101,2
357,20240210,2
357,20240212,2
357,20240330,2
357,20240401,2
357,20240501,2
357,20240515,2
357,20240610,2
357,20240701,2
357,20240918,2
357,20241225,2
358,20240210,2
358,20240213,2
358,20240330,2
358,20240501,2
358,20240515,2
358,20240918,2
358,20241001,2
358,20241225,2
359,20240101,2
359,20240210,2
359,20240212,2
359,20240213,2
359,20240330,2
359,20240401,2
359,20240501,2
359,20240515,2
359,20240610,2
359,20240701,2
359,20240918,2
359,20241001,2
359,20241225,2
360,20240210,2
360,20240330,2
360,20240404,2
360,20241226,2
361,20240101,2
361,20240210,2
361,20240212,2
361,20240330,2
361,20240401,2
361,20240404,2
361,20240610,2
361,20240701,2
361,20241226,2
362,20240210,2
362,20240213,2
362,20240330,2
362,20240404,2
362,20241001,2
362,20241226,2
363,20240101,2
363,20240210,2
363,20240212,2
363,20240213,2
363,20240330,2
363,20240401,2
363,20240404,2
363,20240610,2
363,20240701,2
363,20241001,2
363,20241226,2
364,20240210,2
364,20240330,2
364,20240404,2
364,20240501,2
364,20240515,2
364,20240918,2
364,20241225,2
364,20241226,2
365,20240101,2
365,20240210,2
365,20240212,2
365,20240330,2
365,20240401,2
365,20240404,2
365,20240501,2
365,20240515,2
365,20240610,2
365,20240701,2
365,20240918,2
365,20241225,2
365,20241226,2
366,20240210,2
366,20240213,2
366,20240330,2
366,20240404,2
366,20240501,2
366,20240515,2
366,20240918,2
366,20241001,2
366,20241225,2
366,20241226,2
367,20240101,2
367,20240210,2
367,20240212,2
367,20240213,2
367,20240330,2
367,20240401,2
367,20240404,2
367,20240501,2
367,20240515,2
367,20240610,2
367,20240701,2
367,20240918,2
367,20241001,2
367,20241225,2
367,20241226,2
368,20240210,2
368,20240329,2
368,20240330,2
368,20241011,2
369,20240101,2
369,20240210,2
369,20240212,2
369,20240329,2
369,20240330,2
369,20240401,2
369,20240610,2
369,20240701,2
369,20241011,2
370,20240210,2
370,20240213,2
370,20240329,2
370,20240330,2
370,20241001,2
370,20241011,2
371,20240101,2
371,20240210,2
371,20240212,2
371,20240213,2
371,20240329,2
371,20240330,2
371,20240401,2
371,20240610,2
371,20240701,2
371,20241001,2
371,20241011,2
372,20240210,2
372,20240329,2
372,20240330,2
372,20240501,2
372,20240515,2
372,20240918,2
372,20241011,2
372,20241225,2
373,20240101,2
373,20240210,2
373,20240212,2
373,20240329,2
373,20240330,2
373,20240401,2
373,20240501,2
373,20240515,2
373,20240610,2
373,20240701,2
373,20240918,2
373,20241011,2
373,20241225,2
374,20240210,2
374,20240213,2
374,20240329,2
374,20240330,2
374,20240501,2
374,20240515,2
374,20240918,2
374,20241001,2
374,20241011,2
374,20241225,2
375,20240101,2
375,20240210,2
375,20240212,2
375,20240213,2
375,20240329,2
375,20240330,2
375,20240401,2
375,20240501,2
375,20240515,2
375,20240610,2
375,20240701,2
375,20240918,2
375,20241001,2
375,20241011,2
375,20241225,2
376,20240210,2
376,20240329,2
376,20240330,2
376,20240404,2
376,20241011,2
376,20241226,2
377,20240101,2
377,20240210,2
377,20240212,2
377,20240329,2
377,20240330,2
377,20240401,2
377,20240404,2
377,20240610,2
377,20240701,2
377,20241011,2
377,20241226,2
378,20240210,2
378,20240213,2
378,20240329,2
378,20240330,2
378,20240404,2
378,20241001,2
378,20241011,2
378,20241226,2
379,20240101,2
379,20240210,2
379,20240212,2
379,20240213,2
379,20240329,2
379,20240330,2
379,20240401,2
379,20240404,2
379,20240610,2
379,20240701,2
379,20241001,2
379,20241011,2
379,20241226,2
380,20240210,2
380,20240329,2
380,20240330,2
380,20240404,2
380,20240501,2
380,20240515,2
380,20240918,2
380,20241011,2
380,20241225,2
380,20241226,2
381,20240101,2
381,20240210,2
381,20240212,2
381,20240329,2
381,20240330,2
381,20240401,2
381,20240404,2
381,20240501,2
381,20240515,2
381,20240610,2
381,20240701,2
381,20240918,2
381,20241011,2
381,20241225,2
381,20241226,2
382,20240210,2
382,20240213,2
382,20240329,2
382,20240330,2
382,20240404,2
382,20240501,2
382,20240515,2
382,20240918,2
382,20241001,2
382,20241011,2
382,20241225,2
382,20241226,2
383,20240101,2
383,20240210,2
383,20240212,2
383,20240213,2
383,20240329,2
383,20240330,2
383,20240401,2
383,20240404,2
383,20240501,2
383,20240515,2
383,20240610,2
383,20240701,2
383,20240918,2
383,20241001,2
383,20241011,2
383,20241225,2
383,20241226,2
384,20240101,1
384,20240210,1
384,20240212,1
384,20240213,1
384,20240329,1
384,20240330,1
384,20240401,1
384,20240404,1
384,20240501,1
384,20240515,1
384,20240610,1
384,20240701,1
384,20240918,1
384,20241001,1
384,20241011,1
384,20241225,1
384,20241226,1
385,20240210,1
385,20240213,1
385,20240329,1
385,20240330,1
385,20240404,1
385,20240501,1
385,20240515,1
385,20240918,1
385,20241001,1
385,20241011,1
385,20241225,1
385,20241226,1
386,20240101,1
386,20240210,1
386,20240212,1
386,20240329,1
386,20240330,1
386,20240401,1
386,20240404,1
386,20240501,1
386,20240515,1
386,20240610,1
386,20240701,1
386,20240918,1
386,20241011,1
386,20241225,1
386,20241226,1
387,20240210,1
387,20240329,1
387,20240330,1
387,20240404,1
387,20240501,1
387,20240515,1
387,20240918,1
387,20241011,1
387,20241225,1
387,20241226,1
388,20240101,1
388,20240210,1
388,20240212,1
388,20240213,1
388,20240329,1
388,20240330,1
388,20240401,1
388,20240404,1
388,20240610,1
388,20240701,1
388,20241001,1
388,20241011,1
388,20241226,1
389,20240210,1
389,20240213,1
389,20240329,1
389,20240330,1
389,20240404,1
389,20241001,1
389,20241011,1
389,20241226,1
390,20240101,1
390,20240210,1
390,20240212,1
390,20240329,1
390,20240330,1
390,20240401,1
390,20240404,1
390,20240610,1
390,20240701,1
390,20241011,1
390,20241226,1
391,20240210,1
391,20240329,1
391,20240330,1
391,20240404,1
391,20241011,1
391,20241226,1
392,20240101,1
392,20240210,1
392,20240212,1
392,20240213,1
392,20240329,1
392,20240330,1
392,20240401,1
392,20240501,1
392,20240515,1
392,20240610,1
392,20240701,1
392,20240918,1
392,20241001,1
392,20241011,1
392,20241225,1
393,20240210,1
393,20240213,1
393,20240329,1
393,20240330,1
393,20240501,1
393,20240515,1
393,20240918,1
393,20241001,1
393,20241011,1
393,20241225,1
394,20240101,1
394,20240210,1
394,20240212,1
394,20240329,1
394,20240330,1
394,20240401,1
394,20240501,1
394,20240515,1
394,20240610,1
394,20240701,1
394,20240918,1
394,20241011,1
394,20241225,1
395,20240210,1
395,20240329,1
395,20240330,1
395,20240501,1
395,20240515,1
395,20240918,1
395,20241011,1
395,20241225,1
396,20240101,1
396,20240210,1
396,20240212,1
396,20240213,1
396,20240329,1
396,20240330,1
396,20240401,1
396,20240610,1
396,20240701,1
396,20241001,1
396,20241011,1
397,20240210,1
397,20240213,1
397,20240329,1
397,20240330,1
397,20241001,1
397,20241011,1
398,20240101,1
398,20240210,1
398,20240212,1
398,20240329,1
398,20240330,1
398,20240401,1
398,20240610,1
398,20240701,1
398,20241011,1
399,20240210,1
399,20240329,1
399,20240330,1
399,20241011,1
400,20240101,1
400,20240210,1
400,20240212,1
400,20240213,1
400,20240330,1
400,20240401,1
400,20240404,1
400,20240501,1
400,20240515,1
400,20240610,1
400,20240701,1
400,20240918,1
400,20241001,1
400,20241225,1
400,20241226,1
401,20240210,1
401,20240213,1
401,20240330,1
401,20240404,1
401,20240501,1
401,20240515,1
401,20240918,1
401,20241001,1
401,20241225,1
401,20241226,1
402,20240101,1
402,20240210,1
402,20240212,1
402,20240330,1
402,20240401,1
402,20240404,1
402,20240501,1
402,20240515,1
402,20240610,1
402,20240701,1
402,20240918,1
402,20241225,1
402,20241226,1
403,20240210,1
403,20240330,1
403,20240404,1
403,20240501,1
403,20240515,1
403,20240918,1
403,20241225,1
403,20241226,1
404,20240101,1
404,20240210,1
404,20240212,1
404,20240213,1
404,20240330,1
404,20240401,1
404,20240404,1
404,20240610,1
404,20240701,1
404,20241001,1
404,20241226,1
405,20240210,1
405,20240213,1
405,20240330,1
405,20240404,1
